HTTrack3.49-2+htsswf+htsjava launched on Thu, 21 Oct 2021 09:24:10 at https://bitgamble.org/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qwC2%Pns2u1%s%uN0%I0p7DaK0H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" https://bitgamble.org/ -O1 "C:\My Web Sites\JB" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

09:24:39	Warning: 	Found for ajax.googleapis.com/
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/goodmancasino-review/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/goodmancasino-review/)
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/goodmancasino-review/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/goodmancasino-review/)
09:26:22	Warning: 	Moved Permanently for https://bitgamble.org/?p=987
09:26:22	Warning: 	File has moved from https://bitgamble.org/?p=987 to https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/)
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/cryptothrills-casino-review/)
09:26:22	Warning: 	Moved Permanently for https://bitgamble.org/?p=962
09:26:22	Warning: 	File has moved from https://bitgamble.org/?p=962 to https://bitgamble.org/bitcoin-casino/betroom24-review/
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/betroom24-review/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/betroom24-review/)
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/betroom24-review/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/betroom24-review/)
09:26:22	Warning: 	Moved Permanently for https://bitgamble.org/?p=606
09:26:22	Warning: 	File has moved from https://bitgamble.org/?p=606 to https://bitgamble.org/bitcoin-casino/vegaz-casino-review/
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/vegaz-casino-review/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/vegaz-casino-review/)
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/vegaz-casino-review/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/vegaz-casino-review/)
09:26:22	Warning: 	Moved Permanently for https://bitgamble.org/?p=495
09:26:22	Warning: 	File has moved from https://bitgamble.org/?p=495 to https://bitgamble.org/bitcoin-casino/melbet-casino-review/
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/melbet-casino-review/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/melbet-casino-review/)
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/melbet-casino-review/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/melbet-casino-review/)
09:26:22	Warning: 	Moved Permanently for https://bitgamble.org/?p=487
09:26:22	Warning: 	File has moved from https://bitgamble.org/?p=487 to https://bitgamble.org/bitcoin-casino/peergame-review/
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/peergame-review/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/peergame-review/)
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/peergame-review/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/peergame-review/)
09:26:22	Warning: 	Moved Permanently for https://bitgamble.org/?p=426
09:26:22	Warning: 	File has moved from https://bitgamble.org/?p=426 to https://bitgamble.org/bitcoin-casino/bc-game-review/
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/bc-game-review/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/bc-game-review/)
09:26:22	Warning: 	Moved Permanently for https://bitgamble.org/program/earnbet-casino/
09:26:22	Warning: 	File has moved from https://bitgamble.org/program/earnbet-casino/ to https://bitgamble.org/bitcoin-casino/earnbet-casino/
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/bc-game-review/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/bc-game-review/)
09:26:22	Warning: 	Moved Permanently for https://bitgamble.org/?p=401
09:26:22	Warning: 	File has moved from https://bitgamble.org/?p=401 to https://bitgamble.org/bitcoin-casino/earnbet-casino/
09:26:22	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/earnbet-casino/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/earnbet-casino/)
09:26:23	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/earnbet-casino/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/earnbet-casino/)
09:26:23	Warning: 	Moved Permanently for https://bitgamble.org/?p=370
09:26:23	Warning: 	File has moved from https://bitgamble.org/?p=370 to https://bitgamble.org/bitcoin-casino/1xbit-2/
09:26:23	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/1xbit-2/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/1xbit-2/)
09:26:23	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/1xbit-2/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/1xbit-2/)
09:26:23	Warning: 	Moved Permanently for https://bitgamble.org/?p=284
09:26:23	Warning: 	File has moved from https://bitgamble.org/?p=284 to https://bitgamble.org/bitcoin-casino/mbit-casino-reviews/
09:26:23	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/mbit-casino-reviews/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/mbit-casino-reviews/)
09:26:23	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/mbit-casino-reviews/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/mbit-casino-reviews/)
09:26:23	Warning: 	Moved Permanently for https://bitgamble.org/?p=287
09:26:23	Warning: 	File has moved from https://bitgamble.org/?p=287 to https://bitgamble.org/bitcoin-casino/primedice-review-bitcoin-casino/
09:26:23	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/primedice-review-bitcoin-casino/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/primedice-review-bitcoin-casino/)
09:26:23	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/primedice-review-bitcoin-casino/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/primedice-review-bitcoin-casino/)
09:26:23	Warning: 	Moved Permanently for https://bitgamble.org/?p=289
09:26:23	Warning: 	File has moved from https://bitgamble.org/?p=289 to https://bitgamble.org/bitcoin-casino/luckygames-review/
09:26:23	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/luckygames-review/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/luckygames-review/)
09:26:23	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/luckygames-review/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/luckygames-review/)
09:26:23	Warning: 	Moved Permanently for https://bitgamble.org/?p=259
09:26:23	Warning: 	File has moved from https://bitgamble.org/?p=259 to https://bitgamble.org/bitcoin-casino/trueflip-review-bitcoin-casino/
09:26:23	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/trueflip-review-bitcoin-casino/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/trueflip-review-bitcoin-casino/)
09:26:23	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/trueflip-review-bitcoin-casino/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/trueflip-review-bitcoin-casino/)
09:26:24	Error: 	"No data (connection closed)" (-4) after 2 retries at link https://bitcoincasino101.com/robots.txt (from https://bitgamble.org/bitcoin-casino/bspin-review-bitcoin-casino/)
09:26:24	Warning: 	Retry after error -4 (No data (connection closed)) at link https://bitcoincasino101.com/?program=bspin-review-bitcoin-casino (from https://bitgamble.org/bitcoin-casino/bspin-review-bitcoin-casino/)
09:26:24	Warning: 	Moved Permanently for https://bitgamble.org/?p=254
09:26:24	Warning: 	File has moved from https://bitgamble.org/?p=254 to https://bitgamble.org/bitcoin-casino/bspin-review-bitcoin-casino/
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/bspin-review-bitcoin-casino/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/bspin-review-bitcoin-casino/)
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/bspin-review-bitcoin-casino/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/bspin-review-bitcoin-casino/)
09:26:24	Warning: 	Moved Permanently for https://bitgamble.org/?p=151
09:26:24	Warning: 	File has moved from https://bitgamble.org/?p=151 to https://bitgamble.org/bitcoin-casino/playamo-review-bitcoin-casino/
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/playamo-review-bitcoin-casino/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/playamo-review-bitcoin-casino/)
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/playamo-review-bitcoin-casino/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/playamo-review-bitcoin-casino/)
09:26:24	Warning: 	Moved Permanently for https://bitgamble.org/?p=153
09:26:24	Warning: 	File has moved from https://bitgamble.org/?p=153 to https://bitgamble.org/bitcoin-casino/bit-starz-review-bitcoin-casino-101/
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/bit-starz-review-bitcoin-casino-101/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/bit-starz-review-bitcoin-casino-101/)
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/bit-starz-review-bitcoin-casino-101/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/bit-starz-review-bitcoin-casino-101/)
09:26:24	Warning: 	Moved Permanently for https://bitgamble.org/?p=229
09:26:24	Warning: 	File has moved from https://bitgamble.org/?p=229 to https://bitgamble.org/bitcoin-casino/crypto-games-review-bitcoin-casino/
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/crypto-games-review-bitcoin-casino/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/crypto-games-review-bitcoin-casino/)
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/crypto-games-review-bitcoin-casino/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/crypto-games-review-bitcoin-casino/)
09:26:24	Warning: 	Moved Permanently for https://bitgamble.org/?p=217
09:26:24	Warning: 	File has moved from https://bitgamble.org/?p=217 to https://bitgamble.org/bitcoin-casino/mega-dice-review-bitcoin-casino/
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/mega-dice-review-bitcoin-casino/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/mega-dice-review-bitcoin-casino/)
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/mega-dice-review-bitcoin-casino/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/mega-dice-review-bitcoin-casino/)
09:26:24	Warning: 	Moved Permanently for https://bitgamble.org/?p=205
09:26:24	Warning: 	File has moved from https://bitgamble.org/?p=205 to https://bitgamble.org/bitcoin-casino/casino-chan-review-bitcoin-casino/
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/casino-chan-review-bitcoin-casino/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/casino-chan-review-bitcoin-casino/)
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/casino-chan-review-bitcoin-casino/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/casino-chan-review-bitcoin-casino/)
09:26:24	Warning: 	Moved Permanently for https://bitgamble.org/?p=145
09:26:24	Warning: 	File has moved from https://bitgamble.org/?p=145 to https://bitgamble.org/bitcoin-casino/syndicate-casino-review-bitcoin-casino-101/
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/syndicate-casino-review-bitcoin-casino-101/.collapseMonitor (from https://bitgamble.org/bitcoin-casino/syndicate-casino-review-bitcoin-casino-101/)
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-casino/syndicate-casino-review-bitcoin-casino-101/cutt.ly/whiterockcasino (from https://bitgamble.org/bitcoin-casino/syndicate-casino-review-bitcoin-casino-101/)
09:26:24	Warning: 	Moved Permanently for https://bitgamble.org/?p=1056
09:26:24	Warning: 	File has moved from https://bitgamble.org/?p=1056 to https://bitgamble.org/bitcoin-poker/coinpoker-review/
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-poker/coinpoker-review/.collapseMonitor (from https://bitgamble.org/bitcoin-poker/coinpoker-review/)
09:26:24	Warning: 	Moved Permanently for https://bitgamble.org/?p=1055
09:26:24	Warning: 	File has moved from https://bitgamble.org/?p=1055 to https://bitgamble.org/bitcoin-poker/swc-poker-review/
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-poker/swc-poker-review/.collapseMonitor (from https://bitgamble.org/bitcoin-poker/swc-poker-review/)
09:26:24	Warning: 	Moved Permanently for https://bitgamble.org/?p=1054
09:26:24	Warning: 	File has moved from https://bitgamble.org/?p=1054 to https://bitgamble.org/bitcoin-poker/realpoker-net-review/
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-poker/realpoker-net-review/.collapseMonitor (from https://bitgamble.org/bitcoin-poker/realpoker-net-review/)
09:26:24	Warning: 	Moved Permanently for https://bitgamble.org/?p=1033
09:26:24	Warning: 	File has moved from https://bitgamble.org/?p=1033 to https://bitgamble.org/bitcoin-poker/blockchain-poker/
09:26:24	Error: 	"Not Found" (404) at link https://bitgamble.org/bitcoin-poker/blockchain-poker/.collapseMonitor (from https://bitgamble.org/bitcoin-poker/blockchain-poker/)
09:26:24	Warning: 	Moved Permanently for https://bitgamble.org/?p=549
09:26:24	Warning: 	File has moved from https://bitgamble.org/?p=549 to https://bitgamble.org/mining/firefaucet-win/
09:26:24	Warning: 	Moved Permanently for https://bitgamble.org/?p=545
09:26:24	Warning: 	File has moved from https://bitgamble.org/?p=545 to https://bitgamble.org/mining/bitcoinker-review/
09:26:25	Warning: 	Moved Permanently for https://bitgamble.org/?p=541
09:26:25	Warning: 	File has moved from https://bitgamble.org/?p=541 to https://bitgamble.org/mining/crypto-mining-game/
09:26:25	Warning: 	Moved Permanently for https://bitgamble.org/?p=536
09:26:25	Warning: 	File has moved from https://bitgamble.org/?p=536 to https://bitgamble.org/mining/freebitco-in-review/
09:26:26	Warning: 	Moved Permanently for https://bitgamble.org/?p=532
09:26:26	Warning: 	File has moved from https://bitgamble.org/?p=532 to https://bitgamble.org/mining/coinfaucet-io/
09:26:26	Warning: 	Moved Permanently for https://bitgamble.org/?p=526
09:26:26	Warning: 	File has moved from https://bitgamble.org/?p=526 to https://bitgamble.org/mining/allcoins-pw/
09:26:27	Warning: 	Moved Permanently for https://bitgamble.org/?p=463
09:26:27	Warning: 	File has moved from https://bitgamble.org/?p=463 to https://bitgamble.org/mining/earncrypto-com-review/
09:28:19	Warning: 	Moved Permanently for https://bitgamble.org/?p=384
09:28:19	Warning: 	File has moved from https://bitgamble.org/?p=384 to https://bitgamble.org/mining/cointiply-bitcoin-faucet-review/
09:28:19	Warning: 	Moved Permanently for https://bitgamble.org/?p=925
09:28:19	Warning: 	File has moved from https://bitgamble.org/?p=925 to https://bitgamble.org/unibet/
09:28:19	Warning: 	Moved Permanently for https://bitgamble.org/?p=861
09:28:19	Warning: 	File has moved from https://bitgamble.org/?p=861 to https://bitgamble.org/how-to-uniswap/
09:28:19	Warning: 	Moved Permanently for https://bitgamble.org/?p=848
09:28:19	Warning: 	File has moved from https://bitgamble.org/?p=848 to https://bitgamble.org/lync-network-overview/
09:28:19	Warning: 	Moved Permanently for https://bitgamble.org/?p=808
09:28:19	Warning: 	File has moved from https://bitgamble.org/?p=808 to https://bitgamble.org/yfmoonshot-is-it-another-yf-clone/
09:28:19	Warning: 	Moved Permanently for https://bitgamble.org/?p=782
09:28:19	Warning: 	File has moved from https://bitgamble.org/?p=782 to https://bitgamble.org/vybe-finance/
09:28:19	Warning: 	Moved Permanently for https://bitgamble.org/?p=647
09:28:19	Warning: 	File has moved from https://bitgamble.org/?p=647 to https://bitgamble.org/zeedex-crypto-exchange/
09:28:19	Warning: 	Moved Permanently for https://bitgamble.org/?p=622
09:28:19	Warning: 	File has moved from https://bitgamble.org/?p=622 to https://bitgamble.org/where-to-play-bitcoin-blackjack/
09:28:19	Warning: 	Moved Permanently for https://bitgamble.org/?p=564
09:28:19	Warning: 	File has moved from https://bitgamble.org/?p=564 to https://bitgamble.org/ethereum-casino-list-2020/
09:28:19	Warning: 	Moved Permanently for https://bitgamble.org/?p=517
09:28:19	Warning: 	File has moved from https://bitgamble.org/?p=517 to https://bitgamble.org/the-great-bitcoin-twitter-hack/
09:28:20	Warning: 	Moved Permanently for https://bitgamble.org/?p=511
09:28:20	Warning: 	File has moved from https://bitgamble.org/?p=511 to https://bitgamble.org/types-of-bitcoin-casinos/
09:28:25	Error: 	"Not Found" (404) at link https://bitgamble.org/.collapseMonitor (from https://bitgamble.org/?program=crypto-games-review-bitcoin-casino)
09:28:25	Error: 	"Not Found" (404) at link https://bitgamble.org/cutt.ly/whiterockcasino (from https://bitgamble.org/?program=crypto-games-review-bitcoin-casino)
09:28:25	Warning: 	Retry after error -4 (No data (connection closed)) at link https://bitcoincasino101.com/?program=bspin-review-bitcoin-casino (from https://bitgamble.org/bitcoin-casino/bspin-review-bitcoin-casino/)
09:28:25	Warning: 	Moved Permanently for https://bitgamble.org/?p=197
09:28:25	Warning: 	File has moved from https://bitgamble.org/?p=197 to https://bitgamble.org/bitcoin-gambling-101-bitcoin-casino/
09:28:25	Warning: 	Moved Permanently for https://bitgamble.org/?p=411
09:28:25	Warning: 	File has moved from https://bitgamble.org/?p=411 to https://bitgamble.org/what-are-provably-fair-games/
09:28:25	Warning: 	Moved Permanently for https://bitgamble.org/program/bitcoin-casino-reviews-stake-review/
09:28:25	Warning: 	File has moved from https://bitgamble.org/program/bitcoin-casino-reviews-stake-review/ to https://bitgamble.org/bitcoin-casino/bitcoin-casino-reviews-stake-review/
09:28:25	Warning: 	Moved Permanently for https://bitgamble.org/program/primedice-review-bitcoin-casino/
09:28:25	Warning: 	File has moved from https://bitgamble.org/program/primedice-review-bitcoin-casino/ to https://bitgamble.org/bitcoin-casino/primedice-review-bitcoin-casino/
09:28:25	Warning: 	Moved Permanently for https://bitgamble.org/program/mega-dice-review-bitcoin-casino/
09:28:25	Warning: 	File has moved from https://bitgamble.org/program/mega-dice-review-bitcoin-casino/ to https://bitgamble.org/bitcoin-casino/mega-dice-review-bitcoin-casino/
09:28:25	Warning: 	Moved Permanently for https://bitgamble.org/program/crypto-games-review-bitcoin-casino/
09:28:25	Warning: 	File has moved from https://bitgamble.org/program/crypto-games-review-bitcoin-casino/ to https://bitgamble.org/bitcoin-casino/crypto-games-review-bitcoin-casino/
09:28:25	Warning: 	Moved Permanently for https://bitgamble.org/?p=435
09:28:25	Warning: 	File has moved from https://bitgamble.org/?p=435 to https://bitgamble.org/best-bitcoin-poker-sites/
09:28:25	Warning: 	Moved Permanently for https://bitgamble.org/program/realpoker-net-review/
09:28:25	Warning: 	File has moved from https://bitgamble.org/program/realpoker-net-review/ to https://bitgamble.org/bitcoin-poker/realpoker-net-review/
09:28:25	Warning: 	Moved Permanently for https://bitgamble.org/program/coinpoker-review/
09:28:25	Warning: 	File has moved from https://bitgamble.org/program/coinpoker-review/ to https://bitgamble.org/bitcoin-poker/coinpoker-review/
09:28:25	Warning: 	Moved Permanently for https://bitgamble.org/program/swc-poker-review/
09:28:25	Warning: 	File has moved from https://bitgamble.org/program/swc-poker-review/ to https://bitgamble.org/bitcoin-poker/swc-poker-review/
09:28:25	Warning: 	Moved Permanently for https://bitgamble.org/?p=356
09:28:25	Warning: 	File has moved from https://bitgamble.org/?p=356 to https://bitgamble.org/ethereum-gambling/
09:28:25	Warning: 	Moved Permanently for https://bitgamble.org/?p=321
09:28:25	Warning: 	File has moved from https://bitgamble.org/?p=321 to https://bitgamble.org/blockchain-technology-101-bitcoin-casino-reviews/
09:28:26	Warning: 	Moved Permanently for https://bitgamble.org/?p=298
09:28:26	Warning: 	File has moved from https://bitgamble.org/?p=298 to https://bitgamble.org/convert-btc-to-usdeur/
09:28:26	Error: 	"No data (connection closed)" (-4) after 2 retries at link https://bitcoincasino101.com/?program=bspin-review-bitcoin-casino (from https://bitgamble.org/bitcoin-casino/bspin-review-bitcoin-casino/)
09:28:28	Warning: 	HTML file (60101 bytes) retransferred due to lack of cache: https://bitgamble.org/wp-json/
09:28:28	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://bitgamble.org/xmlrpc.php?rsd
09:28:29	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2F
09:28:29	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2F&format=xml
09:28:43	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://bitgamble.org/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js
09:28:45	Warning: 	HTML file (61439 bytes) retransferred due to lack of cache: https://bitgamble.org/bitcoin-casino/feed/
09:28:45	Error: 	"Not Found" (404) at link https://bitgamble.org/wp-content/themes/hyipdog/assets/images/favicon.png (from https://bitgamble.org/)
09:28:45	Warning: 	HTML file (143699 bytes) retransferred due to lack of cache: https://bitgamble.org/bitcoin-casino/
09:28:47	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fbitcoin-poker-sites%2F
